id	tweet	subtask_a
10476	bakın sevgilim var ve çok mutluyum aklı olan sevgili yapıp yolunu bulsun	NOT
38792	@USER Efendimiz pantolon giyeni lanetleniyor diyorsunuz.Siz çarşaf giyip lanetlenmemis temiz kadın oldunuz da biz pantolon giyince lanetlenmiş mi olduk! İslâmın kültür boyutu var. Arap kültürü islâm değildir.Ben Türk kültürümle islâmı yaşıyorum ve lanetlenmediğime eminim.	NOT
24841	Bunnar hepin ateyiznt göpehlerin çıhardeği uyderdıği iblinsçe şeylar. Ni dimah gadın haggı felan? Irısıpımı yapceniz neyin peşşindeysin? Gadının yeri babayinin irkek gardaşının ve gocasının argasındadir! Din elden gidiyeah! Büyle kürntanj olmaz! #5AralıkDünyaKadınHaklarıGünü	OFF
44541	@USER Anlatmadığın şeyler varmış gibi seziyorum 🤨	NOT
39646	Cevap da vermem artık gücüme gidene	NOT
13980	@USER @USER Aynen hocam Fb ile gs arasindaki puan esitligi durumunda da averaja bakiliyor. Orada da Gs -2 Fb +1 (gs basaktan 5 yedigi icin kotu durumda)	NOT
21221	@USER Ne Bülent uygunu amk salak salak işler yapmayin	OFF
10168	"Çiftlik Bank'ta" Sahibi olan tosuncuk sadece bir kukladır ....	OFF
42735	@USER @USER Ne kadar cahilsin bir halttan anlamıyon bir kalmış boyundan büyük yorumlar yapıyon evrim teorisini çürütmek ne kelime yaratılış atlası senin gibilerin yüreğine oturdu bitti evrim cahil . Adnan Oktar dünya çapında gerçek müminler tarafından takdir edilmiş parayla işi olmayan aslan	OFF
45822	anladik.. kizlar bakin allah carpsin ki anladik yavrum guzelim falan dusuyorsunuz hosunuza falan gidiyor kurani kerim carpsin ki anladik her gun atmayin su tweeti kurbaniniz olayim yetmedi mi ya	NOT
13820	Salih mavi rengi çok sevdiğim için bana görüldü atıyo çünkü beni çol seviyo 🙄😒	NOT
23830	@USER Bide şey var DÖNERKEN ANİ SİNYAL ÇAKANLAR	NOT
42725	Getirilirken fikrimizin dahi sorulmadığı lanet bi hayatta yaşamaya çalışıyoruz hepsi bu..	NOT
32872	@USER @USER Hepinizin suratına ayrı ayrı sıçayım	OFF
21437	40 an doğru gelen adamların sosyal medya hesaplarında söylediği ortak aynı yalan : yaşım 30 😅	NOT
42656	***      Sen sussanda olur      Zaman verir insana ağzının payını.	NOT
24949	Bakmayın amansız halime ; güçlüyüm, fakat çok yıprandım.	NOT
40925	nuray istanbula gelse de gidip koynunda uyusam 🥰	NOT
26265	Ensest, evli çift, eşinden gizli olanlar, yorum yada fantezi isteyenler dm, tweet yada takip ile ulaşsınlar,	NOT
30172	Hani cinsel türden aç olmadığım için mi onlara bakmıyorum :)) bugün yine denk geldim,kadının kendine güveni olmadığını görüyorum ,çünkü karşım da oturuyor ,davranış ve iletişimi eksik tutarsız bi havalar falan,elinde tel,kibirli duruşlar ,ulan bu ne yaa dedim kendi kendime 😛🤣	OFF
21371	Neslinin ifşalarini isteyen dm      Batur sen ilk sıradasın;)	NOT
31838	@USER Piçligi biraz acarsak bende bir o şık kaldı.	OFF
42026	Ya artık birilerine stray kids tanıtmak istiyorum	NOT
38542	@USER Mithat aynacı zırhlı aracın içinde rol mü yapıyordu?sivil imamlar akıncı üssünde piknik mi yapıyorlardı?ne mal adamlar bunlar yahu!	OFF
38419	@USER bu işlerden çok büyük cezalar alacaklar haberleri yok	NOT
12358	Balkon'da nescafe sigara içerken mutluluktan hareketli şarkılar açıp dinliyorum  komşular biraz sesini kısar mısın diyorlar . Mutlu olmayı bırakıp uyumayı tercih edenlere iyi değil galiba geceler.	NOT
17069	Bazı şeyleri silersen,onunla silinir bazı şeyler	NOT
35868	@USER @USER @USER @USER @USER bu kadının ne yaptığını nerden biliyorsun? hdp içinde sayısız suç işleyen var diye şimdi tüm hdp li kadınları hapse mi atalım?	NOT
24479	@USER @USER Senin bildiğin 3.sınıf tarihi cambazlığı herkes biliyor paşam senin vizyonun hala emir altında kalanlardan,Tarih diye devam edelim diye atışacaksan İlber Ortaylı’dan önce Atatürk oku sonra Ahmet şerif izgörönden avucunuzda ki kelebek sonra devam ederiz...😁	OFF
43098	içimde kıyametler koparken umrunda olmamasına rağmen umurundaymış gibi düşünüyorum   belki de düşünmek istiyorumdur   bilemiyorum    ama bu sadece tekila ayarı moruk kips:(	NOT
41719	@USER Şimdiden tebrikler o zamannn, kendime yapmadığım totemleri yapiyorummm	NOT
40761	@USER Benim kasap dükkanım var unuttun mu ajsjsjsj seni de bizim dükkana transfer edelim	NOT
31205	@USER @USER @USER nasıl hala bu ülkede adalet var, adalet kazanacak diyerek    hemde ağlaya ağlaya,    ikiyüzlü davranıyorsunuz?      daha ne kadar büyük bela istiyorsunuz uyanmak için?   @USER	OFF
11206	@USER Kuzum benim çok tesekkur ederim 😊🙏😘	NOT
41493	@USER @USER 1994’ten beri bu hırsızlar yönetiyordu İstanbul’u 25 yıl	OFF
12155	Fidel Okan  Bahçeliye hakaret etti ,       Mhp milletvekilleri haddini bildirmek için sıraya girdiler..    Erdoğana her gün rahmetli annesinden ailesine kadar her türlü hakaret , küfür ediliyor , adam akıllı cevap veren 2 tane Akparti li MV bulamazsın..    Yapayalnız bi adam..      Alıntı	NOT
20129	@USER Canım arkadaşım @USER  e kullanmak istedim bu sabah ordan fatkettim daha önce kullanmadığımı :))	NOT
43698	@USER fakülteye girdigim an herkese düşeceğim zaten o kesin de aşık olmam zor biraz	NOT
18415	Yine hırs yaptım ders çalışmaya çalışıyom ama sonuç sinir olup kitabın kapağını küfrederek kapatmakla bitiyo	NOT
45192	@USER Artık şimdi bitene kadar da okul için ağla kxkskskkx	NOT
29549	Nasılsın diye soruyorlar kötüyüm desem açıklama yapmak zorunda kalacağım için he iyiyim diyorum😕	NOT
32483	@USER Ya arkadaş bu kadının kafasının içi o kadar boş ki içeriye topun kaçsa almaya korkarsın öyle ıssız ve tenha yani..Türk bayrağı için tuvalet kağıdı gazetende sarf ettiğin sözleri de unutmadık..hadi şimdi yaylan.	OFF
41382	@USER @USER @USER olurmu bir kaç gün yürüdü adam çok yoruldu tatil şart herşey çok güzel oldu maşallah 🤣	OFF
34734	Zaten az esmerdik birde yandık, sırtımızın sızısından yatamaz olduk...	NOT
19894	Bu şiir Can Baba dan tüzüğü büzük olanlara gelsin.	OFF
40592	bi yandan ders çalışıyorum, bi yandan yetmişler çalıyor. kitabın ortasında durup sırıtarak   bu kadar çapkın olma demedim    mi her güzele koşma demedim mi    aldatır seni kanma demedim mi    diye kafa sallıyorum.	NOT
26793	Gerçek hiçbir zaman şiddetle çürütülemez.   Erich  Fromm	NOT
32211	@USER Eee tabii ihanet kahpeliğin  yalakaliğin da filmi olmalı..insanlar ibret alsınlar lanetleyerek  de olsa.	NOT
41085	nerde kaldı ulan gelecek adına verilen her vaat ?!!	NOT
45876	Şimdi bu açıklamadan sonra hala bunların peşinden giden varsa net öküzdür!	OFF
16096	Tek tek isim yazamam ama burada bulunduğum süre zarfında konuştuğum tüm kişilere teşekkür ederim. Gerek hikaye yazarlarına; gerekse gif, edit, video yapan arkadaşlarıma... Hep birlikte uzun bir zaman geçirdik. Kah güldük kah üzüldük ama sonunda hep eğlenmeyi bildik. #HiLeon	NOT
41561	@USER Aaaaa    Sahimi oysaki yaprak düşse ERDOĞAN yaptı diyen şizofrenler siz değilmisinizin   Ütopyanın şeytan üçgeni   DİREK engellersin   Huyunuz bu	OFF
15874	@USER Mekanın cennet olsun inşallah şehit kardeşim.rabbim sabırlar versin ailesine😢😢	NOT
40760	@USER @USER Haberin olsun. Avrupa kupasında ülkeye kattığınız puandan fazla eksiye düşürdünüz ülke puanını. Ben demiyorum Avrupa diyor 😂	NOT
36576	Salomon Rondon 30 Haziran da serbest kalacak,yok öyle 18 milyon falan...	NOT
20566	Hala da öyle geliyor. Türkiye'ye Türkler'e has bir durum değil yani.	NOT
27017	@USER Kavuştuk şu an resmen kavuştum sana	NOT
22023	Şu hayatta ki en garibime giden şey, dününü unutanların, bugüne dair sana nasihat etmesidir #BurayaYazıyorum	NOT
27622	@USER Ayyy ben 'geri zekalıyım' diyen bi tipi niye takip ediyormuşum yahu. Hiç adetim değilken bloklayıcam. O kadar irrite bi düşünce yapısı.	OFF
30929	@USER @USER Bu Galatasaray düşmanlığı nerden geliyor Serkan efendi	OFF
36269	yolumu yoluna yazmıştım, çıkmaz sokak olduğunu biraz geç gördüm affet	NOT
11255	Herseferde akşam oldu güneş de bizde battık.	NOT
29562	@USER Dikkat et karpal tunel sendromu diye birşey var, ozellikle doğum sonrasi	NOT
38690	@USER Helal olsun ablacım tavsiye verir misiniz hiç sınava girmedim :)	NOT
24460	@USER Şevket Bey, DM üzerinden iletişime geçebilir miyiz? Yaşadığınız durum için gerçekten üzgünüz.	NOT
34225	Hayır ya kuzgun resmen dilayi kullanicak seviyorum diye bundan sonra dilanin tarafındayim bu kadar olmaz ya  bn daha 'seninle olmak için aşka ihtiyacım yok dünden razisin' demesini sindiremedim artık bu çok fazla olur bide daha rifat ölecek gibi kuzgun ileri gidiyor #diğeryarım	NOT
30849	medyaya gerek yok dün ekicinin golünden sonra burada kahroldular	NOT
28982	Kadınların namus kavramının bir beden meselesi olmadığını bilakis bir ruh meselesi olduğunu her fırsatta her yerde dillendirmesi gerekir. Namus fizyolojik bir eylemde kaybedilen bir şeyse eğer erkek farklı bir fizyolojik sistemde doğduğu için #Özgecanaslan	NOT
15646	@USER @USER Kabinesindeki çalışanlarda  kandırıyor demekki 🤭🤭 çok yadırgadım😏	OFF
14722	@USER Tayyareye karşı çıkıyor olması mı zorunuza gitti?	NOT
22146	@USER @USER Çocukluğunun özlemi baya dibe inmiş.  Hadi bakalım :)):	NOT
37727	@USER Oh be sonunda bana dusulmesi için bir sebep	NOT
32886	@USER Tw de yeni misin kral	NOT
27987	@USER İslamın cennette vaat ettiklerini bu dünyada gerçekleştirmiş hacı	OFF
42590	Yeni Malatyaspor’un ismini bir Bitcoin şirketi almış.. Bu sezon adı ”BTCTurk Yeni Malatyaspor” olacakmış..	NOT
34444	@USER Atakan kıskançlık yapıyor Emre'yi büyük ihtimal de daha önce de kiskanmisti kaani cekememezlik var biraz Yusuf sürekli oyunlarda onu destekleyip o kazandığında yüzü gülüyor ama Atakan surat hep asık ve yusuf kazandığında cekemiyor ve davranışlarından da bu belli oluyor	OFF
33628	Koca bir maskeli balo oldu dünya. Gülenler, sarılanlar, öpenler, özleyenler, sevenler. Gerçeği ne gören ne merak eden kaldı..	NOT
18461	@USER Devlete karşı işlenen şuçlarda af getirmeyip ki o devletin bileceği iş, ama devletin koruması altında olması gereken mağdur ve  mazlumların katillerine af istemek bu nasıl bir keyfiyet. sevdiklerini kaybetmiş yüreği yanmış insanların yüreğini bir daha yakmak.	NOT
41616	Bunlar hep çok film izlemekten...	NOT
32418	#ErtuğrulBey Türk devleti olacak bir olacak.	NOT
42405	Bugün 7 bölüm kısmetse olur izledim daha verimli bir günüm olamazdı	NOT
10436	@USER takip istegi atttım ekle tanışalım	NOT
34392	@USER @USER Gecmis olsun, acil sifa dilerim🌸🌸🙏	NOT
23187	@USER Yüce devletlüm niye var eksiğin olmasın diye. Bak eksiğini kapattılar.       Başka bir arzunuz?	OFF
34997	@USER Sarı ya kırmızı yakışır Beybisi 💛❤💋💋	NOT
31920	@USER Benim de anlamadığım şu; her seçimde bunlar alana kadar hile , hurda, usulsüzlük, itiraz yapılacaksa biz niye oy veriyoruz. İlla ki o kazanana kadar baskı devam edecekse  kaldıralım çok partili sistemi rahat etsinler	NOT
27334	manita konuşurken yüzünü inceleyip ne kadar çok sevdigimi düşünürken söylediklerini kaçırıyorum bu durum hastalık gibi yapıştı üstüme	NOT
42387	Şuan yanımda olsan sana neler söylerdiim	NOT
24357	@USER aşk bir deniz kadın onun kıyısıdır,	NOT
32122	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gürsel eko yu tutuyor çünkü ÇEVİRİYOLAR bi iş! Bi İnşaat firmasında yan yana fotoları var paylaşırım!	NOT
36113	@USER Slak mısın imamoğlu zaten seçimden sonra direk ayinlere katıldı harbi cahil bu tabanın seçmeni ya	OFF
13559	@USER Bir takım küme düşerken kendi camiasından kendi şehrinden türkiye futbol kamuoyundan bir kişi geçmiş olsun demiyorsa. Sorarım niye vaarsınız proje takımları. Neden zorla süperlige katılıraınız sizin üzerimizden kimler neden rant sağlamaya çalşır	NOT
19403	@USER dediğin yere geldi hayırlısı bakalım. :)	NOT
18696	#Şimdi daha iyi anladım. Neyi mı? #sevmek ile #sevilmek arasındaki farkın ne kadar pahalı olduğunu.	NOT
10709	@USER Dm kapalı sanırım. Nasıl yazışacağız	NOT
37616	@USER O halife İngilizlerin ne güzel oyuncağı olurdu . Çok şükür ki Mustafa Kemal kaldırdı o fırsatı vermedi ...	NOT
11715	@USER yav siz niye bu kavgayı yakından takip ediyonuz bana göre de bunları izleyen ilkokulludur hadi bakalım	NOT
12483	nelere düştüm tanrım çok uykum var	NOT
30859	@USER Komşuya sen de buyur denir müslümanlığda. Ama sen sahte Hacısın demek ki.	OFF
34926	@USER Ben sosyal medyada dönen sinir bozucu fan grubu hakkında sana birşey sormak istiyorum ama buradan açık bir şekilde yazıp peşime onlarca gereksiz hesap takılır diye korkuyorum ☺️ nereden sorsam acaba	NOT
45025	İşten geldikten sonra TV karşısında uyuyakalmak mı? Allahım bunu yaptığı için dalga geçtiğim babama dönüştüm işte	NOT
45081	@USER Hocam Konya Bilim Merkezi standındayız. Yörünge Roket Takımı olarak çaya bekliyoruz.	NOT
22533	Sizi gülümsetebilen insanların peşine takılın, çünkü sadece bir gülümseme karanlık bir günü aydınlatabilir.   - Moliere	NOT
22452	Sarılmadım Kokunu İçime Çekmedim Gözlerine Bakamadım Peki Ya Bu Özlem Niye.	NOT
27944	@USER sayın hocam demek ki,   boş boğaz hasta yakınlarının dudak dikimi için yanınızda mutlaka iğne ve çelik iplik taşımanız lazımmış 😁	OFF
16783	@USER Hshshs ben de boyle yukseliyorum arada guzel oluyo :D	NOT
17608	Ne zaman bir şeyler izlemek istesem internet donuyor.   bık-   tım.   ...	NOT
27066	@USER Çok abarttınız ya Atatürk’ü sevmek,anlamak bu değil ki bu çocuklara ne öğretiyorsunuz	NOT
43056	Beğenenler #yuno etiketi ile paylaşsın insanların ilk yorumlarını görelim :)	NOT
29416	@USER BELEDİYE seçimi ,BEKADİYE seçimi değil yapılacak olan.	NOT
42811	@USER Bir araya gelmek için neden bi vakfa ihtiyaç duyulsun? Orada ne gibi bir bilimsel çalışma yapılıyor? Faklı kılan ne?	NOT
30489	@USER Az'dan az, çok'tan çok gider..      Az değerimizi de kaybetmedik malesef.	NOT
12290	beni pamuk gibi birisi yapacak bi psikolog yok mu abi	NOT
11748	@USER  ümit karan 3 ayri takimda kaptanlik yapmistir murat bey ..ben de futbol oynadim diyorsun ama kac golun var kac maca ciktin adini bilen bile yok ÜMİT KARAN ille ben kaptan olacam diye bir niyeti olmadi	NOT
42516	Bizi mutlu eden insanlar, asla mutlu etmesini beklediğin insanlar değildir.  [Fools Gold]	NOT
24220	Boyun posun devrilsin inşallah prostatin karpuz kadar olurda donuna sığmaz inşallh,hemoroid olursunda götünu keserler insallah daha da birşey demem 😬😂😂	OFF
41623	@USER ayna yankı yaptı demek cncnskaldkal	NOT
23368	İşte tam da bu nedenle gazetecilerin adli bilimler eğitimi alması gerekiyor. O zaman doğruyla yanlışı ayırırlar. Hatta pek çok kez görüş bile almalarına gerek kalmadan haber yazar, yorum yaparlar.	NOT
17009	Selahattin Demirtaş’ın başkan yardımcısı olması ne demek?	NOT
38052	Şerefsizlik yapın arkadaşlar duyduğuma göre bölesi daha kıymetli oluyormuş 😜😂😂	NOT
17588	Kendi ettiğin nasihate bazen en çok kendin ihtiyaç duyarsın.   #MutluPazarlar	NOT
28714	@USER Al işte ne güzel bir imtihan:)	NOT
20639	ben diyet yapmaktan bıktım artık ya	NOT
42945	Yaz ayının tam ortasında Turizmin en etkili olduğu ayda elektrik hattı yenileme çalışması adı altında tam    2 aydır yaklaşık 5-10 kez    8-10 saat aralıklarında elektrik kesmek demek Turizm vurulmuş en büyük darbedir. @USER @USER @USER @USER	NOT
44815	Kapattık geceyi hayırlı geceler herkese	NOT
43202	Annem beni yakında diyete de sokucak mddmsmmss	NOT
28180	@USER @USER Oynadıktan sonra nikah iptal slsnslsn	NOT
45881	Daha kendi milletinden din kardeşini ehli dünya görüp kibirle bakıp içine sindiremeyen yapılar dünya müslümanları adına program hayal kurmasin	NOT
24991	Kastamonulular bu defa çok kararlı     Betlist FreeBonus	NOT
44160	@USER Çocukları kaçıran da nerede oldukları da belli de ondan	NOT
17278	Ülkede musically videoları ve suriyeliden başka bişey göremiyom	NOT
42190	@USER Yav ne demek kume dusen fenerin aldigi ucret..   Koc olmasa kim sponsor olacak fenere??   Avis aygaz sisirme reklam ucretleri..   Bu devirde guzel anlasma yapmisiz	NOT
42440	hozama bu mac ozunde tek elestirim; 10 kisi kaldiktan sonra diagneyi cikarmamaliydi. tamam manevi evladi xelcuk'u alip ortasahayi guclendirmek istedi. ama bunu feghouli'yi cikararak yapmaliydi. biz santraforsuz kalinca topu ileri gonderemedik...	NOT
35257	@USER Moralim bozuk dardayım napayım duzelteceğim söz	NOT
18373	susmuyorum işte susmuycam hep söylenicem hep kötü tarafından bakıcam hep olumsuz düşünücem	NOT
35190	Bize biraz umut lazım, diyalog lazım, karavan lazım.	NOT
40214	@USER Allah uzun ömür versin kardeşim .	NOT
21786	Aha çok acayip gol oldu ha	NOT
13580	Yiğit bir git ya nsjennekskns      #Survivor2018	NOT
27159	Her şey olacağına varır elbet eyvallah lakin bazı hususlar vardır ki olacağından geriye veya ileri çekmek kişilerin elindedir...	NOT
39981	Otellerin doluluk oranına göre verilecek bir karar değil bu. Sanki refah düzeyimiz çok yüksek de herkes tatile gidiyormus gibi. #BayramTatiliBağlansın	NOT
40924	@USER Şuan tek ihtiyacım olan şey	NOT
23161	@USER İnsanı üzen de o insanlar ın olması	NOT
42812	@USER Hadi ya hiç görmedim gnvbnn	NOT
29831	@USER @USER @USER @USER @USER @USER @USER @USER @USER Sup ve rylnin avantajı sponsor bulabilmiş olmaları olsa gerek. Doğrusu gs fb bjk de rahat sponsor bulabiliyor. Ama sadece bundan dolayı varlıklarından memnun olmam gerekmemeli. Ben sadece fanatik kanser kesimden rahatsızım. Ama evet sektörün büyümesinde katkıları yadsınamaz.	NOT
42649	Tavşan dağa küsmüş dağ demiş ki orda tavşan mı vardı..	NOT
